Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label,GPS_Location,Transaction_Hour,Transaction_Day,Transaction_Month,Amount_Balance_Ratio,High_Amount_Flag,High_Velocity_Flag,Geo_Anomaly_Flag,Risk_Amount_Interaction
2.96,3,3588.27,0,3,0,0.0,0.0,10.0,496.63,4.0,2,5.0,2590.67,2,0.754,1.0,1,64217,19,1,1,0.0008246802274557222,0,0,0,2.23184
41.2,3,47361.39,0,4,2,0.0,0.0,4.0,171.27,4.0,0,41.0,1952.71,1,0.8154,1.0,1,34631,2,1,2,0.0008698885339190021,0,0,0,33.594480000000004
136.22,0,83548.41,0,0,5,0.0,0.0,2.0,201.18,2.0,3,63.0,3900.08,3,0.557,1.0,0,1507,6,1,1,0.0016304124708959643,0,0,0,75.87454000000001
31.74,0,69746.36,4,2,0,0.0,0.0,6.0,341.83,0.0,2,53.0,3791.76,1,0.7199,1.0,0,63921,3,1,2,0.00045507098763308026,0,0,0,22.849625999999997
155.52,3,91718.16,2,3,5,0.0,0.0,14.0,286.74,4.0,1,131.0,2467.3,0,0.4023,0.0,1,67991,2,1,1,0.001695610818939031,0,1,0,62.565696
154.51,3,43302.64,2,1,0,0.0,0.0,11.0,186.86,2.0,1,44.0,2586.65,1,0.9705,0.0,1,57692,16,1,1,0.0035680603293395197,0,0,0,149.951955
44.8,3,17495.22,0,1,3,0.0,0.0,13.0,54.33,2.0,1,62.0,352.52,0,0.8998,0.0,1,13452,4,1,1,0.002560553079465164,0,0,0,40.31104
7.53,3,86865.09,0,1,1,0.0,0.0,7.0,22.39,4.0,3,37.0,3132.94,1,0.1848,1.0,1,34852,2,1,2,8.668514952152216e-05,0,0,0,1.391544
160.11,2,19135.48,1,1,3,0.0,0.0,4.0,120.77,4.0,3,72.0,4541.07,3,0.4793,0.0,1,14938,6,1,1,0.008366742473014891,0,0,1,76.740723
129.28,2,19307.99,3,2,4,0.0,0.0,8.0,239.73,2.0,3,194.0,1698.09,1,0.6086,1.0,0,58924,4,1,2,0.006695326891774245,0,0,0,78.67980800000001
55.63,2,64626.98,2,3,1,0.0,0.0,1.0,317.44,0.0,2,239.0,3881.07,2,0.1204,0.0,0,71802,6,1,1,0.0008607726870002745,0,0,0,6.697852
24.02,0,61612.09,4,3,5,0.0,0.0,11.0,160.1,4.0,2,69.0,2384.89,2,0.859,1.0,1,14957,15,1,1,0.00038985222133803063,0,0,0,20.63318
198.22,3,45124.79,2,0,4,0.0,0.0,6.0,280.69,4.0,0,125.0,484.89,3,0.2788,0.0,1,14737,11,1,1,0.004392610079513289,0,0,0,55.263736
16.37,2,99201.71,4,4,4,0.0,0.0,1.0,143.82,4.0,2,114.0,1108.77,0,0.2622,0.0,1,26521,7,1,2,0.0001650156533022132,0,0,0,4.292214
87.6,1,91876.17,0,1,0,0.0,0.0,5.0,167.93,3.0,0,57.0,3318.55,3,0.954,0.0,1,68120,16,1,1,0.0009534468682481186,0,0,0,83.57039999999999
41.5,1,53582.1,4,3,1,0.0,0.0,2.0,337.4,2.0,1,96.0,907.73,2,0.9695,1.0,1,68889,8,1,1,0.0007744979293844514,0,0,0,40.23425
41.68,2,38368.73,3,3,1,0.0,0.0,4.0,221.24,3.0,1,174.0,3974.38,2,0.4926,1.0,0,11960,16,1,1,0.0010862729552696877,0,0,0,20.531568
24.2,3,65644.78,3,3,5,0.0,0.0,7.0,197.25,1.0,1,48.0,2837.81,2,0.4537,0.0,0,56398,20,1,1,0.0003686451741452383,0,0,0,10.97954
69.11,0,41476.64,0,2,1,0.0,0.0,7.0,353.26,4.0,3,14.0,2520.57,2,0.6391,0.0,1,49128,15,1,1,0.0016661989447808506,0,0,0,44.168200999999996
36.52,3,42050.04,0,2,0,0.0,0.0,10.0,75.82,1.0,0,233.0,2174.45,2,0.3108,0.0,0,7679,6,1,2,0.0008684684136230638,0,0,0,11.350416000000001
21.13,1,69707.93,0,4,3,0.0,0.0,12.0,468.83,4.0,1,225.0,3215.59,2,0.1993,0.0,1,12483,7,1,1,0.00030311754892809286,0,0,0,4.211209
108.43,3,40495.83,2,2,3,0.0,0.0,13.0,424.21,3.0,2,147.0,2239.72,2,0.8994,0.0,1,66788,4,1,2,0.002677493522332489,0,0,0,97.52194200000001
435.88,3,81806.09,1,3,2,0.0,0.0,13.0,453.0,0.0,1,18.0,3963.35,2,0.6676,1.0,0,54528,14,1,1,0.005328144541017166,1,0,0,290.99348799999996
83.19,1,49017.8,3,1,2,0.0,0.0,12.0,488.24,2.0,3,23.0,4325.97,3,0.2167,1.0,0,5275,3,1,1,0.001697103968273397,0,0,0,18.027273
155.36,1,15793.32,2,0,1,0.0,0.0,7.0,162.68,2.0,1,184.0,3333.99,0,0.9818,0.0,1,36265,9,1,1,0.009836447533037194,0,0,0,152.53244800000002
64.71,3,13389.53,2,3,0,0.0,0.0,9.0,487.41,1.0,0,145.0,4971.17,3,0.5032,1.0,0,24923,1,1,2,0.004832519698622832,0,0,1,32.56207199999999
133.53,1,36679.44,2,0,0,0.0,0.0,3.0,375.1,1.0,2,128.0,1150.33,0,0.3881,1.0,0,7628,19,1,1,0.0036403598212017083,0,0,0,51.822993000000004
53.55,0,42407.26,1,3,2,0.0,0.0,1.0,438.72,3.0,3,136.0,3107.21,2,0.9385,1.0,1,37640,5,1,2,0.0012627257048508946,0,0,0,50.256674999999994
344.23,1,98762.75,2,0,1,0.0,0.0,6.0,257.2,2.0,2,155.0,1835.91,1,0.1323,0.0,0,52010,7,1,2,0.0034853881105162575,1,0,0,45.541629
158.69,0,24569.23,1,3,2,0.0,0.0,2.0,279.69,2.0,1,29.0,1306.54,1,0.8845,1.0,1,35456,1,1,2,0.006458628999402936,0,0,0,140.361305
14.8,0,49901.85,0,0,1,0.0,0.0,9.0,344.68,4.0,0,212.0,3452.94,3,0.3004,0.0,1,37862,18,1,1,0.00029657624764918236,0,0,0,4.44592
128.19,1,969.97,2,2,1,0.0,0.0,3.0,464.0,3.0,3,214.0,632.08,0,0.3457,0.0,0,67960,17,1,1,0.132022616558699,0,0,0,44.315283
29.55,3,2240.1,0,2,4,0.0,0.0,2.0,104.46,0.0,1,105.0,4841.55,3,0.9665,0.0,1,11499,8,1,1,0.013185489268662712,0,0,1,28.560075
68.36,3,31358.46,2,3,3,0.0,0.0,5.0,459.05,2.0,0,233.0,1764.61,0,0.6771,0.0,0,18850,8,1,1,0.0021798844750515476,0,0,0,46.286556000000004
98.19,1,76062.34,4,1,0,0.0,0.0,13.0,280.8,3.0,3,38.0,4248.06,1,0.1932,0.0,0,69137,23,1,1,0.0012908978227882185,0,0,0,18.970308
170.62,2,24063.39,2,0,3,0.0,0.0,1.0,245.94,1.0,3,25.0,1635.03,1,0.7457,1.0,0,34201,5,1,1,0.0070901444000866015,0,0,0,127.231334
28.5,0,35763.43,4,1,4,0.0,0.0,6.0,226.09,4.0,3,135.0,3.9,1,0.7693,0.0,1,35412,6,1,1,0.000796881146994374,0,0,0,21.92505
80.75,3,47070.57,1,3,2,0.0,0.0,3.0,364.43,4.0,3,43.0,4646.94,1,0.8928,1.0,1,61591,11,1,1,0.0017154728427371342,0,0,1,72.09360000000001
33.98,0,8392.77,2,3,2,0.0,0.0,1.0,86.21,3.0,3,224.0,847.86,0,0.8588,1.0,1,70081,3,1,1,0.004048240540305488,0,0,0,29.182024
139.89,2,30564.18,3,0,0,0.0,0.0,13.0,142.16,1.0,3,25.0,2217.08,1,0.8766,1.0,1,67186,18,1,1,0.004576776580409472,0,0,0,122.627574
49.02,1,72655.05,4,1,2,0.0,1.0,8.0,53.2,4.0,2,230.0,880.91,2,0.5052,1.0,1,5611,22,1,1,0.0006746857281671657,0,0,0,24.764904
4.83,0,43583.19,3,2,2,0.0,0.0,11.0,110.08,0.0,0,26.0,3035.33,2,0.4407,0.0,0,9719,20,1,1,0.00011082000147301119,0,0,0,2.128581
75.38,1,81388.49,4,1,1,0.0,0.0,4.0,125.42,4.0,2,40.0,762.44,0,0.1845,0.0,1,59482,2,1,2,0.0009261638081280518,0,0,0,13.907609999999998
5.18,1,22061.98,3,0,2,0.0,1.0,2.0,362.32,2.0,3,153.0,936.75,2,0.54,0.0,0,33817,1,1,2,0.00023478242739648043,0,0,0,2.7972
95.25,2,25524.23,3,3,3,0.0,0.0,4.0,232.98,3.0,3,4.0,4444.1,3,0.0303,0.0,0,25635,8,1,1,0.003731602026700641,0,0,0,2.886075
28.06,1,35003.52,1,2,1,0.0,0.0,9.0,120.18,2.0,2,234.0,247.88,0,0.7951,1.0,0,1549,0,1,1,0.0008016107634099825,0,0,0,22.310506
28.91,0,85090.31,2,1,4,0.0,0.0,9.0,186.71,1.0,2,204.0,4297.12,0,0.3732,0.0,0,65492,2,1,1,0.0003397526727464885,0,0,0,10.789212
59.39,0,74024.26,3,4,4,0.0,0.0,4.0,495.23,4.0,3,125.0,929.8,0,0.7854,0.0,1,68143,6,1,1,0.0008022937035276878,0,0,0,46.644906
162.07,2,57682.27,3,1,3,0.0,0.0,1.0,281.84,3.0,2,186.0,4897.39,0,0.9138,0.0,1,40536,11,1,1,0.0028096534749156906,0,0,1,148.09956599999998
33.04,2,45582.18,3,1,3,0.0,0.0,8.0,253.82,2.0,1,165.0,1930.39,1,0.1383,1.0,0,68270,5,1,1,0.0007248287635921847,0,0,0,4.569432
105.43,1,40834.9,1,0,0,0.0,0.0,1.0,150.63,2.0,0,38.0,2753.41,2,0.8513,1.0,1,66302,23,1,1,0.0025817968992969424,0,0,0,89.752559
117.33,1,77124.71,0,2,2,0.0,0.0,14.0,42.98,0.0,2,231.0,683.11,1,0.4124,0.0,0,67782,14,1,1,0.0015212825917583124,0,1,0,48.386891999999996
198.31,3,15641.99,4,4,1,0.0,0.0,8.0,93.37,4.0,3,187.0,1750.9,2,0.4869,0.0,1,28437,4,1,2,0.012677243928430563,0,0,0,96.557139
62.44,0,1985.24,0,2,5,0.0,0.0,12.0,390.01,2.0,2,35.0,1675.1,1,0.2572,0.0,0,22277,3,1,2,0.031436281617528594,0,0,0,16.059568
123.96,3,85380.14,1,3,5,0.0,0.0,13.0,443.67,0.0,1,59.0,1189.41,3,0.2251,0.0,0,70450,9,1,2,0.0014518428777128064,0,0,0,27.903395999999997
18.56,3,28003.58,0,1,0,0.0,0.0,1.0,357.84,0.0,0,73.0,4390.15,1,0.5639,0.0,0,61422,15,1,1,0.000662748736099595,0,0,0,10.465983999999999
17.15,2,90125.88,3,2,1,0.0,0.0,7.0,125.35,2.0,2,29.0,3777.48,0,0.6918,1.0,0,46613,18,1,1,0.00019028729275883064,0,0,0,11.86437
36.29,3,14398.29,4,2,5,1.0,0.0,10.0,154.21,2.0,0,82.0,3272.86,2,0.021,1.0,0,70348,2,1,2,0.0025202631518637373,0,0,0,0.76209
108.53,3,31580.31,4,1,4,0.0,0.0,14.0,369.87,2.0,0,182.0,2652.79,2,0.1616,1.0,0,32356,4,1,1,0.0034365262238963486,0,1,0,17.538448
5.1,0,82044.9,2,0,2,0.0,0.0,12.0,35.66,2.0,1,218.0,4376.94,0,0.028,1.0,0,7284,19,1,1,6.216032732897073e-05,0,0,0,0.14279999999999998
38.06,1,88612.28,0,4,0,0.0,0.0,4.0,453.01,2.0,1,113.0,160.31,3,0.1099,0.0,0,50313,6,1,1,0.00042950672856258116,0,0,0,4.182794
136.62,3,21503.43,3,4,3,0.0,0.0,5.0,468.55,0.0,2,102.0,3109.86,2,0.8491,0.0,0,65536,8,1,1,0.006353109568586566,0,0,0,116.004042
2.94,3,78718.77,4,2,5,0.0,1.0,14.0,175.04,3.0,3,162.0,378.91,0,0.5854,0.0,0,62599,2,1,1,3.734767009608895e-05,0,1,0,1.721076
184.82,0,48389.37,4,2,5,0.0,0.0,13.0,124.7,2.0,0,1.0,4389.9,1,0.5219,0.0,0,14030,5,1,1,0.0038193549667010188,0,0,0,96.457558
237.39,2,11265.7,2,2,1,0.0,0.0,2.0,439.36,1.0,0,137.0,4685.61,3,0.5046,0.0,0,12966,5,1,2,0.02107005600575146,1,0,1,119.786994
81.67,0,67047.41,0,0,3,0.0,0.0,8.0,282.49,2.0,0,107.0,4493.52,0,0.2782,0.0,0,5971,10,1,1,0.0012180751191564422,0,0,0,22.720594000000002
2.47,2,18893.07,4,4,5,0.0,0.0,11.0,473.56,2.0,2,193.0,2401.54,0,0.9391,0.0,1,55238,3,1,1,0.00013072884772841428,0,0,0,2.319577
212.14,1,43386.23,0,3,1,0.0,0.0,14.0,208.63,0.0,2,210.0,615.71,0,0.6456,0.0,0,6834,17,1,1,0.0048894571052358025,0,1,0,136.95758399999997
221.65,0,4113.54,4,1,0,0.0,0.0,1.0,380.62,0.0,2,153.0,4158.29,0,0.8891,0.0,1,63674,0,1,1,0.05386993442766385,0,0,0,197.069015
91.22,0,66150.89,2,1,2,0.0,1.0,3.0,305.67,2.0,0,201.0,1844.72,0,0.3626,0.0,0,24068,1,1,2,0.0013789477519085245,0,0,0,33.076372
452.26,2,58847.25,1,2,2,0.0,0.0,12.0,62.83,1.0,0,195.0,3312.22,3,0.6649,0.0,0,31985,23,1,1,0.007685190298776939,1,0,0,300.707674
178.25,1,47626.07,0,1,3,0.0,0.0,5.0,249.86,4.0,2,56.0,3648.33,2,0.2555,0.0,1,53702,5,1,1,0.0037426194808960534,0,0,0,45.542875
50.03,2,62671.75,0,4,1,0.0,0.0,12.0,48.39,4.0,0,187.0,1821.13,0,0.5489,1.0,1,58409,1,1,2,0.0007982735718474138,0,0,0,27.461467000000003
34.0,2,35534.85,0,1,0,0.0,0.0,3.0,264.32,4.0,1,113.0,3849.66,1,0.6367,0.0,1,16061,3,1,1,0.0009567802655628049,0,0,0,21.6478
156.75,2,4269.44,2,3,3,1.0,0.0,8.0,293.07,3.0,2,53.0,346.21,1,0.7855,0.0,0,44842,13,1,1,0.03670581954084357,0,0,0,123.12712499999999
149.93,3,36221.34,0,2,3,0.0,0.0,4.0,479.15,4.0,0,82.0,2570.34,1,0.8265,1.0,1,67114,4,1,2,0.004139158320528161,0,0,0,123.917145
279.4,2,79859.7,1,1,3,0.0,0.0,12.0,422.22,3.0,3,21.0,4827.2,2,0.6049,0.0,0,66032,4,1,1,0.003498591923186248,1,0,1,169.00905999999998
85.04,3,17395.59,3,1,2,0.0,0.0,5.0,98.81,1.0,1,219.0,41.92,0,0.9286,0.0,1,383,1,1,1,0.004888314319070577,0,0,0,78.96814400000001
151.57,3,18707.72,4,2,1,0.0,0.0,8.0,288.61,2.0,1,160.0,1923.13,3,0.544,1.0,0,35245,9,1,2,0.008101569749293377,0,0,0,82.45408
75.06,0,84295.45,4,3,5,0.0,0.0,7.0,182.2,4.0,2,57.0,1031.8,0,0.1335,0.0,1,27932,11,1,1,0.0008904289563795392,0,0,0,10.020510000000002
130.13,2,64535.78,0,3,5,0.0,0.0,13.0,328.89,0.0,1,169.0,4967.51,1,0.9257,0.0,1,21130,14,1,1,0.002016369580261054,0,0,1,120.46134099999999
212.7,1,91167.46,2,3,0,0.0,0.0,1.0,63.66,1.0,3,40.0,3098.95,2,0.9541,0.0,1,51972,3,1,2,0.002333043686380136,0,0,0,202.93706999999998
12.45,0,33758.56,0,0,4,0.0,0.0,2.0,308.04,4.0,3,235.0,4280.97,1,0.8069,0.0,1,16820,8,1,1,0.00036878442728518975,0,0,0,10.045905
19.22,1,77465.21,0,3,1,0.0,1.0,3.0,194.63,3.0,0,195.0,1892.46,2,0.9947,0.0,1,6969,14,1,1,0.00024810817516437165,0,0,0,19.118133999999998
70.28,3,61355.89,3,0,5,0.0,0.0,8.0,248.96,4.0,1,173.0,3494.45,0,0.4475,1.0,1,4566,6,1,2,0.0011454296330860316,0,0,0,31.450300000000002
124.85,3,82721.4,4,3,2,0.0,0.0,12.0,102.19,3.0,2,234.0,2011.45,2,0.7641,1.0,0,62715,9,1,1,0.0015092647215264549,0,0,0,95.397885
57.5,2,93220.88,3,4,2,0.0,0.0,1.0,216.27,1.0,1,100.0,3344.21,0,0.6143,0.0,0,44630,8,1,1,0.0006168079854214482,0,0,0,35.32225
1.93,2,87026.66,4,1,4,0.0,0.0,9.0,173.53,2.0,0,218.0,255.4,2,0.618,0.0,0,64868,6,1,2,2.2176857334782986e-05,0,0,0,1.19274
213.42,0,58534.87,0,2,1,0.0,0.0,3.0,119.92,4.0,3,56.0,4021.28,1,0.5647,0.0,1,22835,2,1,2,0.0036459695567862913,0,0,0,120.51827399999999
12.34,0,76291.52,0,2,3,0.0,0.0,3.0,498.98,4.0,1,60.0,3293.27,2,0.316,0.0,1,42583,20,1,1,0.00016174586971304657,0,0,0,3.89944
61.49,0,80179.28,4,4,3,0.0,0.0,3.0,99.35,2.0,3,163.0,345.82,1,0.9973,0.0,1,24505,21,1,1,0.0007668967980655593,0,0,0,61.323977
55.12,2,62420.54,0,1,0,0.0,0.0,4.0,402.45,0.0,0,181.0,573.94,1,0.0733,0.0,0,12765,6,1,1,0.0008830285186812116,0,0,0,4.040296
92.64,3,13184.89,1,0,4,0.0,0.0,5.0,131.69,1.0,1,83.0,3714.17,2,0.1024,0.0,0,41615,8,1,1,0.007025691856977421,0,0,0,9.486336
21.93,1,53733.31,2,3,5,0.0,0.0,6.0,28.7,3.0,1,129.0,2362.69,1,0.801,0.0,0,45188,17,1,1,0.0004081191328222136,0,0,0,17.56593
21.81,0,2989.49,1,2,3,0.0,0.0,13.0,339.05,3.0,0,91.0,2956.88,3,0.9777,0.0,1,21417,16,1,1,0.007293119187825407,0,0,0,21.323636999999998
132.35,0,54804.65,4,2,1,0.0,1.0,7.0,403.93,4.0,3,143.0,319.99,2,0.5055,0.0,1,41492,4,1,1,0.002414897004232228,0,0,0,66.902925
109.64,2,82597.84,4,2,3,0.0,0.0,7.0,462.43,4.0,2,2.0,779.78,3,0.3501,0.0,1,68429,20,1,1,0.0013273794159821132,0,0,0,38.384964000000004
108.0,0,35481.81,2,3,3,0.0,1.0,5.0,181.82,2.0,0,99.0,4826.32,0,0.0725,0.0,0,42558,7,1,2,0.0030437273710847593,0,0,1,7.829999999999999
209.56,2,44882.85,2,4,3,0.0,1.0,3.0,43.7,2.0,3,134.0,219.11,0,0.3909,0.0,0,47299,12,1,1,0.004668939941649391,0,0,0,81.917004
250.59,0,20239.12,1,1,5,0.0,0.0,7.0,412.68,4.0,0,211.0,1388.97,3,0.1399,1.0,1,33693,0,1,2,0.012380855449473621,1,0,0,35.057541
8.15,3,60280.54,2,0,3,0.0,0.0,9.0,379.85,1.0,2,75.0,4120.58,3,0.9603,1.0,1,27970,3,1,1,0.00013519893486463685,0,0,0,7.8264450000000005
131.66,2,98324.91,2,2,3,0.0,0.0,12.0,347.43,0.0,1,122.0,3049.78,1,0.6857,0.0,0,7449,5,1,1,0.001339016338623258,0,0,0,90.27926199999999
13.87,3,67614.41,0,0,4,0.0,0.0,11.0,37.54,2.0,3,103.0,1417.97,0,0.1994,0.0,0,64959,15,1,1,0.00020513075347764658,0,0,0,2.765678
69.92,0,74353.57,1,2,5,0.0,0.0,12.0,229.65,3.0,2,121.0,1221.53,0,0.0512,1.0,0,32298,6,1,2,0.0009403591467209077,0,0,0,3.5799040000000004
0.47,0,91749.26,1,1,5,0.0,1.0,12.0,450.82,4.0,0,208.0,3768.29,1,0.2534,0.0,1,7318,6,1,2,5.122601287451392e-06,0,0,0,0.119098
135.83,2,56961.82,0,4,4,0.0,0.0,5.0,240.8,4.0,2,229.0,3529.51,0,0.7091,0.0,1,13794,23,1,1,0.002384537844158699,0,0,0,96.317053
79.43,0,65035.45,4,1,3,0.0,1.0,10.0,150.37,4.0,1,17.0,47.33,0,0.6047,0.0,1,55976,7,1,2,0.0012213151240573557,0,0,0,48.031321000000005
95.67,3,29832.76,4,4,4,0.0,0.0,13.0,364.47,4.0,1,169.0,441.87,2,0.3347,0.0,1,55246,22,1,1,0.0032067697802757684,0,0,0,32.020749
78.07,0,41246.84,4,0,1,0.0,0.0,13.0,260.24,1.0,0,123.0,4798.08,1,0.6274,0.0,0,3394,21,1,1,0.0018927051695313015,0,0,1,48.981117999999995
197.57,1,31125.76,3,0,2,0.0,0.0,4.0,131.41,0.0,3,100.0,3751.77,1,0.2231,0.0,0,69585,12,1,1,0.006347271608095414,0,0,0,44.077867
100.51,0,26885.62,2,0,5,0.0,0.0,1.0,14.81,4.0,1,186.0,1761.03,1,0.0882,0.0,1,44818,17,1,1,0.003738290644194027,0,0,0,8.864982000000001
15.59,2,95387.35,1,2,5,0.0,1.0,13.0,41.8,0.0,2,81.0,720.96,3,0.2335,0.0,0,7616,17,1,1,0.00016343714929548524,0,0,0,3.6402650000000003
51.67,0,9392.23,4,1,4,0.0,0.0,14.0,394.21,3.0,3,76.0,1026.02,3,0.5694,1.0,0,32217,4,1,1,0.005500770235584565,0,1,0,29.420898
11.65,0,45192.89,2,3,2,0.0,0.0,11.0,200.18,2.0,3,174.0,1524.03,0,0.4536,0.0,0,44370,5,1,2,0.00025777820851446954,0,0,0,5.28444
100.49,2,25079.74,4,0,3,0.0,0.0,9.0,135.56,0.0,1,132.0,1598.88,1,0.8589,0.0,1,855,19,1,1,0.00400666009057149,0,0,0,86.31086099999999
152.1,1,6249.23,0,1,3,0.0,0.0,4.0,482.21,2.0,3,161.0,1543.98,0,0.4007,1.0,0,26909,2,1,1,0.024335104468155573,0,0,0,60.94647
11.6,0,96504.74,2,4,2,0.0,0.0,12.0,123.88,3.0,0,223.0,2833.06,3,0.0299,0.0,0,2344,10,1,1,0.00012020010415960749,0,0,0,0.34684
159.08,1,70774.8,1,1,0,0.0,0.0,6.0,269.6,4.0,2,6.0,3958.92,3,0.0865,0.0,1,43257,8,1,2,0.002247660923649044,0,0,0,13.76042
52.83,2,83240.26,0,3,1,0.0,0.0,7.0,234.57,2.0,3,88.0,606.85,1,0.8541,0.0,1,70388,1,1,2,0.0006346612244937187,0,0,0,45.122102999999996
386.44,3,11584.67,4,4,2,0.0,0.0,10.0,258.22,4.0,1,107.0,2064.72,0,0.866,0.0,1,64033,19,1,1,0.033354998027735984,1,0,0,334.65704
63.61,3,45496.33,3,0,4,0.0,0.0,14.0,147.58,1.0,0,98.0,2377.4,2,0.594,0.0,0,13919,6,1,2,0.001398104020609561,0,1,0,37.78434
83.82,1,36007.6,2,2,3,0.0,0.0,6.0,311.59,1.0,3,18.0,4009.68,3,0.9014,0.0,1,68321,8,1,2,0.0023277772532117325,0,0,0,75.555348
75.89,3,9433.68,1,2,5,0.0,0.0,6.0,420.42,2.0,1,77.0,1481.87,1,0.6312,0.0,0,35155,15,1,1,0.008043728033171237,0,0,0,47.901768
90.77,1,5609.75,2,0,0,0.0,0.0,5.0,408.51,1.0,2,44.0,673.74,0,0.8002,1.0,0,9626,4,1,2,0.016177872833400168,0,0,0,72.634154
205.08,3,11324.71,0,2,0,0.0,0.0,8.0,66.18,2.0,2,187.0,4834.88,0,0.792,1.0,0,24516,23,1,1,0.0181074740568141,0,0,1,162.42336000000003
74.42,2,51352.23,2,2,0,0.0,0.0,14.0,134.26,2.0,2,87.0,3483.36,3,0.0472,0.0,0,54439,17,1,1,0.0014491785618937698,0,1,0,3.512624
34.69,2,38609.97,0,2,5,0.0,0.0,10.0,195.16,4.0,3,95.0,3978.52,2,0.6172,0.0,1,65001,6,1,2,0.0008984493267068917,0,0,0,21.410667999999998
60.39,3,15898.1,3,2,5,0.0,0.0,1.0,382.41,3.0,2,160.0,2830.88,0,0.234,0.0,0,47308,18,1,1,0.0037983282072570146,0,0,0,14.131260000000001
37.08,0,78442.79,1,1,4,0.0,0.0,5.0,349.94,1.0,2,198.0,1698.75,3,0.5582,0.0,0,62827,18,1,1,0.0004726951617202586,0,0,0,20.698056
176.88,2,19492.26,4,2,5,0.0,0.0,12.0,422.87,1.0,0,163.0,4983.04,2,0.8662,1.0,1,22360,20,1,1,0.009073905544788301,0,0,1,153.21345599999998
2.67,0,74320.11,3,1,5,0.0,0.0,14.0,313.0,4.0,1,89.0,4353.94,2,0.4768,0.0,1,30635,4,1,1,3.5925190030127375e-05,0,1,0,1.273056
57.34,2,39012.05,4,1,4,0.0,0.0,12.0,367.59,4.0,2,161.0,114.07,0,0.9154,0.0,1,67939,1,1,2,0.001469764604408012,0,0,0,52.489036000000006
126.44,3,73608.18,1,0,4,0.0,0.0,7.0,212.9,3.0,1,160.0,2081.96,3,0.5518,1.0,0,29437,11,1,1,0.001717720534313791,0,0,0,69.76959199999999
31.81,3,53369.02,1,1,4,0.0,0.0,12.0,358.43,4.0,0,54.0,844.46,2,0.7511,0.0,1,21464,4,1,1,0.0005960275075782246,0,0,0,23.892491
67.55,2,37519.73,3,1,2,0.0,0.0,10.0,291.53,0.0,3,74.0,1603.84,3,0.9643,0.0,1,19397,10,1,1,0.0018003381064280997,0,0,0,65.138465
64.73,0,58207.08,1,1,3,0.0,0.0,5.0,182.56,2.0,1,20.0,409.04,1,0.4136,0.0,0,28191,2,1,2,0.0011120449257216525,0,0,0,26.772328
46.47,3,68624.42,3,0,0,0.0,0.0,3.0,23.52,1.0,3,13.0,528.52,2,0.7422,0.0,0,53514,1,1,1,0.0006771543256128706,0,0,0,34.490033999999994
43.53,3,88543.95,4,2,1,0.0,0.0,7.0,50.2,3.0,3,48.0,4962.72,3,0.8919,1.0,1,62246,4,1,2,0.0004916147109462482,0,0,1,38.824407
39.01,2,77844.04,1,2,0,0.0,0.0,14.0,356.15,4.0,0,222.0,3903.27,0,0.1895,0.0,1,58181,1,1,1,0.0005011237710199648,0,1,0,7.392395
212.01,1,8181.47,0,1,2,0.0,0.0,1.0,345.83,2.0,0,177.0,1929.32,0,0.8592,0.0,1,54467,23,1,1,0.02591026914855783,0,0,0,182.15899199999998
7.65,1,9275.28,0,1,1,0.0,0.0,2.0,441.43,2.0,2,116.0,2554.0,3,0.4827,1.0,0,2938,9,1,1,0.0008246840328235025,0,0,0,3.6926550000000002
12.28,2,27717.65,4,0,0,0.0,0.0,11.0,68.38,4.0,2,207.0,958.14,0,0.5748,1.0,1,5231,16,1,1,0.000443023018797813,0,0,0,7.0585439999999995
45.51,0,87505.24,4,4,4,0.0,0.0,1.0,90.34,4.0,1,23.0,3785.34,2,0.2448,1.0,1,63911,19,1,1,0.000520077196780481,0,0,0,11.140847999999998
37.31,2,91157.85,1,0,1,0.0,0.0,3.0,281.21,2.0,2,150.0,734.08,1,0.062,1.0,0,67341,13,1,1,0.00040928554934600424,0,0,0,2.3132200000000003
234.23,1,26809.53,3,4,3,0.0,0.0,2.0,433.83,4.0,1,94.0,1219.2,0,0.7416,1.0,1,36809,7,1,1,0.00873649271387026,0,0,0,173.704968
227.9,0,46670.55,1,3,4,0.0,0.0,11.0,364.41,2.0,1,89.0,4188.58,0,0.9544,0.0,1,64915,4,1,1,0.004883060451174216,0,0,0,217.50776000000002
64.68,1,11939.17,3,0,2,0.0,0.0,12.0,144.63,0.0,1,1.0,4345.8,2,0.8987,0.0,1,69073,1,1,2,0.005417008300551835,0,0,0,58.127916000000006
79.35,2,16015.76,1,1,3,0.0,0.0,11.0,245.27,3.0,1,53.0,4928.82,1,0.8395,0.0,0,19639,21,1,1,0.004954185490698493,0,0,1,66.614325
623.88,0,76428.12,4,1,5,0.0,1.0,4.0,458.74,3.0,3,132.0,1413.21,1,0.9524,1.0,1,14194,0,1,2,0.008162857298370046,1,0,0,594.183312
232.92,2,27639.03,1,1,4,0.0,0.0,11.0,491.1,3.0,3,49.0,4084.52,3,0.5921,0.0,0,54807,12,1,1,0.008426908364426522,0,0,0,137.91193199999998
