Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label,IP_Address,GPS_Location
9fe24338-2eeb-4281-b8af-f7153fa008c0,832840.0,68.0,POS,02-01-2025 09:05,88495.52,ATM,Tokyo,Gaming,0.0,0.0,14.0,368.21,1.0,Amex,165.0,2814.64,Password,0.6726,1.0,0,179.24.64.67,"7.239789, 10.287564"
ff4b42a7-4ada-4b07-897d-ac73b638c7fe,555382.0,120.9,Online,01-01-2025 20:15,35297.5,Laptop,London,Electronics,0.0,0.0,13.0,127.34,0.0,Amex,222.0,4814.4,Biometric,0.5938,0.0,0,98.170.179.206,"52.1620755, 38.542482"
4d163f2d-f4ec-4ca0-9adf-e83bf3aff27e,107901.0,195.29,Bank Transfer,02-01-2025 03:19,16175.93,Mobile,London,Bills,0.0,0.0,2.0,235.66,1.0,Visa,14.0,2955.86,PIN,0.2174,1.0,0,159.112.92.69,"35.7867815, 172.647069"
c0e79a2c-d669-4d5b-85a0-52ae3b16b715,165357.0,39.91,POS,02-01-2025 08:56,92490.53,Mobile,New York,Electronics,1.0,0.0,10.0,53.85,3.0,Amex,155.0,1022.19,Biometric,0.4625,0.0,0,172.111.130.184,"-56.8750475, -66.927343"
b528d0ac-f958-4dfd-a410-ce7f5ba16544,158002.0,88.52,ATM Withdrawal,02-01-2025 00:48,95402.28,ATM,Tokyo,Food,0.0,0.0,3.0,151.01,4.0,Amex,62.0,4075.47,OTP,0.538,0.0,1,10.119.227.179,"-46.6473945, -93.348143"
7163934e-9d6a-4faf-ac2b-6633802a1a70,860066.0,13.19,Bank Transfer,02-01-2025 01:58,38925.5,Laptop,Tokyo,Shopping,1.0,0.0,7.0,196.24,0.0,Amex,212.0,2924.24,PIN,0.448,0.0,0,192.128.154.193,"13.2709095, -107.243536"
a21bf8a8-33e4-4f13-8243-5d617be2b170,199898.0,22.99,Online,01-01-2025 10:15,67105.88,Tablet,Sydney,Travel,0.0,1.0,3.0,298.22,3.0,Visa,172.0,4398.48,Password,0.9562,0.0,1,139.9.9.109,"18.7852305, 50.419647"
c71305e3-56a1-4a94-bd19-11d20be7ad49,650299.0,259.43,POS,01-01-2025 22:36,22421.19,Tablet,Mumbai,Shopping,0.0,1.0,9.0,476.43,4.0,Mastercard,56.0,297.86,Biometric,0.5204,1.0,1,52.108.160.52,"9.3282025, 50.114789"
d111ecde-b90c-4c74-afe6-635a6ac489cb,597363.0,7.29,Bank Transfer,02-01-2025 01:22,46186.35,Laptop,London,Shopping,0.0,1.0,4.0,244.59,3.0,Visa,192.0,597.71,Password,0.5525,1.0,0,165.171.0.109,"-61.644978, 78.714624"
ef0540d0-1adc-4dc5-a6da-1d498b24f5c5,435242.0,290.18,Bank Transfer,02-01-2025 05:11,98501.49,Tablet,New York,Travel,0.0,0.0,1.0,277.28,1.0,Mastercard,232.0,370.3,Biometric,0.3951,0.0,0,149.199.171.179,"-42.4880075, -171.248107"
31bb5166-7056-4624-9f52-0752252ebab8,93084.0,64.72,Online,02-01-2025 08:43,24669.89,Laptop,Tokyo,Shopping,0.0,0.0,8.0,394.17,0.0,Mastercard,232.0,3725.84,PIN,0.0405,0.0,0,168.253.181.28,"38.3267815, 28.204674"
f3d3854d-6bf0-495c-8d60-f5f8cce9e5cb,121731.0,0.91,POS,01-01-2025 04:28,48885.33,Laptop,New York,Electronics,0.0,0.0,5.0,23.91,2.0,Visa,170.0,1660.02,Biometric,0.0339,0.0,0,129.73.227.174,"32.8086205, 147.246333"
da1edc4e-9c00-4f39-b758-888ac715681c,688398.0,108.15,Bank Transfer,02-01-2025 06:48,14189.43,Mobile,London,Food,0.0,0.0,7.0,18.88,2.0,Amex,168.0,285.7,Password,0.9043,0.0,1,44.8.116.158,"16.001148, -86.032131"
2b907897-bdf0-40a3-80a4-92706af3613e,193575.0,27.09,Online,01-01-2025 22:27,48053.08,Laptop,New York,Shopping,0.0,0.0,12.0,97.75,0.0,Visa,37.0,3183.45,OTP,0.9986,0.0,1,151.77.53.190,"-54.9234815, -29.785203"
bb242854-1b61-4fba-ad6e-4deed7cb446d,225166.0,115.04,Online,01-01-2025 11:28,14222.79,Tablet,Sydney,Shopping,0.0,0.0,2.0,372.72,4.0,Discover,169.0,2635.76,OTP,0.9505,0.0,1,115.85.20.156,"34.393605, -95.939812"
575c0298-5c58-433b-b069-71e9d636987f,687987.0,152.42,Online,01-01-2025 19:50,52169.76,Mobile,Sydney,Electronics,0.0,0.0,14.0,406.43,1.0,Amex,101.0,1925.46,Password,0.9442,1.0,1,210.19.107.243,"-76.5960345, -104.003658"
880df17d-22f5-417b-ac70-fcd99373c80c,544878.0,99.98,Bank Transfer,02-01-2025 08:57,93712.55,Tablet,Mumbai,Shopping,0.0,1.0,12.0,374.6,0.0,Visa,67.0,502.28,PIN,0.4571,0.0,0,155.148.195.36,"-67.0857215, 24.429852"
19b682a4-526d-4944-8b97-4d1db9c042de,665784.0,79.89,Bank Transfer,01-01-2025 16:04,45254.31,POS,London,Bills,0.0,0.0,1.0,304.96,4.0,Visa,106.0,1195.63,OTP,0.9766,0.0,1,16.254.2.188,"87.776729, 74.118056"
7f04b115-04e6-4961-88b3-c683dd1f0bb8,552886.0,12.71,ATM Withdrawal,02-01-2025 05:58,58797.44,Tablet,New York,Food,0.0,0.0,2.0,335.0,0.0,Discover,232.0,1190.24,Biometric,0.9057,0.0,1,117.55.79.71,"-23.5942765, -177.181626"
1047d1e0-bf2a-44d5-aa12-34ce770902df,815981.0,6.96,POS,02-01-2025 06:01,93866.91,Laptop,London,Bills,0.0,1.0,12.0,413.73,3.0,Visa,178.0,4738.46,Password,0.8379,0.0,0,61.40.119.154,"63.945004, -129.087320"
be0c0319-e04e-4e7f-a206-9b90950cec95,176219.0,176.03,POS,02-01-2025 00:51,49276.16,ATM,London,Gaming,0.0,0.0,13.0,214.41,2.0,Amex,182.0,579.71,OTP,0.2655,0.0,0,108.94.57.175,"-50.548987, 27.837149"
2e54a0ba-008b-489d-9b23-8e7b632fd4a6,715200.0,69.98,ATM Withdrawal,01-01-2025 03:39,48825.68,Laptop,London,Shopping,0.0,0.0,8.0,387.02,4.0,Visa,114.0,4356.23,Biometric,0.8084,0.0,1,222.78.26.33,"-7.813177, 99.948417"
50659b29-003e-4dc9-9878-be59f8cafa80,444408.0,95.89,POS,01-01-2025 18:52,99868.29,Mobile,Tokyo,Food,0.0,0.0,6.0,141.25,1.0,Visa,117.0,311.7,Password,0.5835,0.0,0,30.224.147.165,"15.478939, 166.297186"
64ae5f00-1231-4580-af2c-67d55e76ec9f,725107.0,214.67,Bank Transfer,01-01-2025 06:55,21771.99,ATM,New York,Electronics,0.0,0.0,12.0,240.89,2.0,Amex,160.0,2469.71,Password,0.0287,0.0,0,74.16.114.220,"-54.542852, -178.558443"
d75cf1ff-30f5-44e3-b5e8-5cac24a611d4,481314.0,22.12,ATM Withdrawal,01-01-2025 00:29,78219.48,Tablet,London,Electronics,0.0,0.0,13.0,77.67,4.0,Mastercard,122.0,2934.83,PIN,0.0468,0.0,1,136.251.98.111,"61.7409555, -107.646471"
9e28b408-f23b-42af-91a7-cc575d437019,96797.0,290.31,Online,01-01-2025 05:06,11997.34,POS,Mumbai,Gaming,0.0,0.0,7.0,473.05,2.0,Discover,195.0,4537.36,PIN,0.9477,0.0,1,104.252.17.30,"35.3094045, -158.691449"
cbfc640e-d305-4168-9aae-c86ca4c5fabe,834798.0,47.49,ATM Withdrawal,02-01-2025 05:05,78210.1,Laptop,London,Gaming,0.0,1.0,9.0,161.54,2.0,Mastercard,194.0,847.66,PIN,0.9701,0.0,1,57.145.41.14,"-77.394332, 156.184955"
743f22b5-1572-4ca2-b331-584ac605f7f9,744588.0,1.27,POS,01-01-2025 00:54,16420.94,Tablet,New York,Shopping,0.0,0.0,9.0,299.53,3.0,Amex,142.0,501.83,OTP,0.082,0.0,0,197.158.96.123,"60.2309415, -105.420775"
25a0ff48-86c9-4e00-9053-d2238ad18956,635955.0,10.97,Bank Transfer,01-01-2025 19:11,14041.36,POS,Tokyo,Travel,0.0,0.0,10.0,500.0,0.0,Amex,33.0,223.43,Password,0.3565,0.0,0,7.83.177.117,"-51.814666, -88.889574"
d6bbb190-90b3-436d-b3a2-6887d5118940,778067.0,215.73,Online,01-01-2025 16:51,9157.75,Tablet,Mumbai,Gaming,0.0,0.0,13.0,54.52,4.0,Mastercard,47.0,3905.54,Password,0.0561,0.0,1,121.206.65.211,"74.715791, 76.683611"
ec2bba34-5453-419c-9bed-1d24f8b970e1,999732.0,143.99,Online,01-01-2025 06:04,5054.82,POS,Mumbai,Shopping,0.0,0.0,1.0,91.09,3.0,Amex,79.0,1954.5,PIN,0.9588,0.0,1,153.144.30.189,"65.345159, -60.964842"
540c8e03-c828-448b-8eab-0aebe9273639,708024.0,80.21,Online,01-01-2025 15:16,22613.19,ATM,London,Gaming,0.0,0.0,11.0,383.16,2.0,Visa,124.0,197.13,Password,0.1351,1.0,0,102.133.178.32,"-79.8270065, 125.435681"
d0a470cf-ac22-427d-bb81-1453083320cc,740951.0,24.23,POS,01-01-2025 20:35,74053.81,Laptop,London,Gaming,0.0,0.0,11.0,183.89,0.0,Discover,73.0,2406.68,Biometric,0.4759,0.0,0,131.106.176.104,"68.1474595, 152.971749"
03bcb775-b928-4147-ba52-196bcded76f9,109122.0,11.43,ATM Withdrawal,02-01-2025 04:10,99501.98,ATM,Tokyo,Bills,0.0,0.0,12.0,434.44,0.0,Discover,61.0,1594.73,PIN,0.8223,0.0,0,44.192.246.211,"27.9635995, 135.396562"
56646353-5e8e-4317-9175-758de938d5c7,258704.0,429.16,ATM Withdrawal,01-01-2025 06:49,53634.75,Laptop,Sydney,Travel,0.0,0.0,12.0,267.62,4.0,Amex,64.0,3811.48,OTP,0.6951,0.0,1,25.102.36.187,"-62.808172, 111.016531"
2b346fdf-1f0c-42ae-abef-7293c6436674,986159.0,361.94,Bank Transfer,01-01-2025 02:26,11329.11,ATM,Sydney,Travel,1.0,0.0,7.0,306.6,4.0,Mastercard,76.0,1142.41,Password,0.7127,0.0,1,126.117.182.225,"-89.671472, 66.056014"
9ea8ce91-6895-434f-980f-d8732510a726,795886.0,43.78,Bank Transfer,01-01-2025 18:06,99525.22,Mobile,Tokyo,Travel,0.0,0.0,5.0,217.07,0.0,Visa,52.0,4257.14,OTP,0.51,0.0,0,34.178.69.199,"-40.5692785, 67.957256"
b5b8931c-c8be-4447-91bb-6a223ae2944c,625860.0,21.12,POS,01-01-2025 19:19,13957.8,Mobile,Tokyo,Gaming,0.0,0.0,6.0,274.93,0.0,Mastercard,219.0,1983.18,Password,0.4425,1.0,0,35.52.133.34,"89.5523335, 105.179397"
7cdc15e1-c7c5-4edf-b10b-a16fa806c8d2,335843.0,146.93,ATM Withdrawal,01-01-2025 15:38,34718.07,ATM,Mumbai,Gaming,0.0,1.0,3.0,393.66,4.0,Mastercard,78.0,3876.39,Biometric,0.2158,0.0,1,168.44.201.22,"-58.345204, -104.201041"
4babd892-a105-420c-80ac-c60c407cdb56,402344.0,17.17,POS,02-01-2025 05:32,16502.59,POS,London,Shopping,0.0,0.0,5.0,158.61,2.0,Discover,236.0,1211.5,OTP,0.9278,0.0,1,116.41.38.181,"18.211366, -115.768354"
a12b018f-9133-43c9-8c08-647177c2d614,180202.0,1.04,Online,02-01-2025 08:15,18532.94,Mobile,New York,Food,0.0,0.0,3.0,184.05,2.0,Amex,162.0,4936.46,OTP,0.3034,0.0,0,172.240.194.181,"-32.9043275, -135.700459"
5eb100fd-54df-4f1a-94e4-4b73aaa308c7,738876.0,17612.100000000002,ATM Withdrawal,02-01-2025 05:58,40254.54,Laptop,Sydney,Bills,0.0,0.0,13.0,138.81,1.0,Visa,196.0,1021.6,PIN,0.4584,1.0,0,46.225.132.193,"71.816510, -144.008937"
1406bb1d-cfe4-4c77-aa9d-31f7afcb7f76,452744.0,171.01,POS,01-01-2025 21:36,64844.46,Mobile,London,Bills,0.0,0.0,1.0,433.66,1.0,Discover,214.0,4433.78,Biometric,0.8514,0.0,1,155.118.84.114,"-83.503175, -61.611378"
aef6e35a-5501-4e11-8fc0-f62ec4031aa0,944779.0,49.56,Bank Transfer,02-01-2025 02:11,8207.18,POS,Tokyo,Travel,0.0,0.0,9.0,279.04,2.0,Discover,226.0,3681.89,Biometric,0.3101,1.0,0,137.234.157.140,"-85.1048065, -52.194895"
b0aa9ea8-d742-41bc-b764-ff072d0429eb,938517.0,36.15,ATM Withdrawal,01-01-2025 06:05,60044.88,ATM,London,Electronics,0.0,0.0,10.0,126.47,2.0,Amex,50.0,86.94,OTP,0.2719,0.0,0,197.7.29.68,"83.911894, -67.029291"
efd0128b-5ff4-4e64-9341-5fc60ea2e17f,10372.0,5.81,POS,02-01-2025 03:16,6672.89,Mobile,Tokyo,Electronics,0.0,0.0,2.0,282.07,1.0,Discover,169.0,3605.27,OTP,0.9114,1.0,1,145.91.21.146,"17.182040, -154.068030"
0a6df404-fcb7-42b0-8711-d2981085afee,566915.0,25.71,POS,02-01-2025 03:25,69096.24,POS,Tokyo,Bills,0.0,1.0,11.0,364.37,4.0,Amex,75.0,47.32,Biometric,0.4007,0.0,1,51.156.118.194,"40.0700135, 151.646030"
3b10368f-8ded-482e-bc01-7dfdd9f5b84c,140628.0,51.11,Online,02-01-2025 05:29,21437.66,ATM,Sydney,Shopping,0.0,0.0,2.0,320.38,4.0,Mastercard,53.0,3.98,PIN,0.5897,0.0,1,45.118.50.0,"-52.0150165, 50.166398"
c7aedd1e-935a-4752-93f9-83d8f52dec2e,744867.0,17.91,Online,01-01-2025 16:12,89133.74,Mobile,London,Electronics,0.0,0.0,12.0,321.55,4.0,Mastercard,123.0,2136.36,Biometric,0.7218,0.0,1,198.142.199.44,"4.0205855, -152.576452"
24b8c3d5-ac13-40a9-9bad-c5e3d7411a8e,280960.0,65.96,Online,02-01-2025 00:00,69399.35,Tablet,New York,Shopping,0.0,0.0,8.0,89.33,4.0,Discover,128.0,3730.81,OTP,0.3573,0.0,1,13.243.130.54,"-61.5128075, 116.495551"
dfcd1e84-fa31-4b2d-adf5-9a26f3ef068c,138981.0,222.35,POS,02-01-2025 02:26,36618.14,POS,London,Electronics,0.0,0.0,13.0,411.04,4.0,Discover,154.0,146.58,Biometric,0.0062,1.0,1,26.149.181.198,"32.3129095, 26.028023"
f585d591-4a67-45a5-8ea7-5d42489cbe90,81700.0,74.53,Bank Transfer,01-01-2025 17:27,13946.6,Laptop,London,Food,0.0,0.0,4.0,459.35,4.0,Discover,16.0,22.72,Password,0.6671,1.0,1,87.214.9.253,"33.021469, 149.489545"
5c4c3c16-10ff-4b62-bc6c-b17eb5a20fb9,808844.0,2.96,POS,01-01-2025 19:48,3588.27,ATM,Sydney,Bills,0.0,0.0,10.0,496.63,4.0,Mastercard,5.0,2590.67,PIN,0.754,1.0,1,114.67.63.4,"69.810981, -36.853721"
29fd8e21-3777-492c-800a-ddd1fbd5af03,915103.0,41.2,POS,02-01-2025 02:19,47361.39,ATM,Tokyo,Food,0.0,0.0,4.0,171.27,4.0,Amex,41.0,1952.71,OTP,0.8154,1.0,1,147.31.10.122,"-85.4743635, 172.884175"
70b870ba-43e0-42e8-93aa-7a692d1bb72b,873550.0,136.22,ATM Withdrawal,01-01-2025 06:23,83548.41,ATM,London,Travel,0.0,0.0,2.0,201.18,2.0,Visa,63.0,3900.08,Password,0.557,1.0,0,122.78.238.28,"-11.6699035, 130.727930"
57429142-99aa-44d1-8d5b-8f8fad983ef2,715456.0,31.74,ATM Withdrawal,02-01-2025 03:56,69746.36,Tablet,New York,Bills,0.0,0.0,6.0,341.83,0.0,Mastercard,53.0,3791.76,OTP,0.7199,1.0,0,207.60.229.62,"69.177444, -81.910707"
5436bdf5-62a6-4d57-8fc5-452c12cb81bc,108093.0,155.52,POS,01-01-2025 02:25,91718.16,Mobile,Sydney,Travel,0.0,0.0,14.0,286.74,4.0,Discover,131.0,2467.3,Biometric,0.4023,0.0,1,201.242.211.54,"78.3594535, 165.034947"
229a707a-ab9b-455b-8574-e9dc76aa624c,525972.0,154.51,POS,01-01-2025 16:18,43302.64,Mobile,Mumbai,Bills,0.0,0.0,11.0,186.86,2.0,Discover,44.0,2586.65,OTP,0.9705,0.0,1,174.215.58.18,"55.186828, -89.267632"
3468ccfc-ad4d-44ea-905e-d8bec27ee00b,247633.0,44.8,POS,01-01-2025 04:46,17495.22,ATM,Mumbai,Gaming,0.0,0.0,13.0,54.33,2.0,Discover,62.0,352.52,Biometric,0.8998,0.0,1,25.220.89.77,"-38.780667, -94.775039"
c4f126a1-b22e-485d-8377-3f1b3701f0eb,209546.0,7.53,POS,02-01-2025 02:47,86865.09,ATM,Mumbai,Electronics,0.0,0.0,7.0,22.39,4.0,Visa,37.0,3132.94,OTP,0.1848,1.0,1,137.103.65.79,"-85.9820765, 107.441834"
5dc43b90-84e4-4f6c-b552-0199264ed69d,378490.0,160.11,Online,01-01-2025 06:55,19135.48,Laptop,Mumbai,Gaming,0.0,0.0,4.0,120.77,4.0,Visa,72.0,4541.07,Password,0.4793,0.0,1,1.174.211.160,"-41.419855, 90.792424"
1b132766-d764-4d46-987c-4b2567b53299,104605.0,129.28,Online,02-01-2025 04:58,19307.99,POS,New York,Shopping,0.0,0.0,8.0,239.73,2.0,Visa,194.0,1698.09,OTP,0.6086,1.0,0,191.204.91.8,"58.1128955, -141.180151"
7e8cf6e6-aec1-4080-86f3-30a5b200d362,843117.0,55.63,Online,01-01-2025 06:21,64626.98,Mobile,Sydney,Electronics,0.0,0.0,1.0,317.44,0.0,Mastercard,239.0,3881.07,PIN,0.1204,0.0,0,133.45.13.101,"86.4764005, -4.372888"
684f2244-a6bd-4c31-8f0b-85a490529b25,514236.0,24.02,ATM Withdrawal,01-01-2025 15:32,61612.09,Tablet,Sydney,Travel,0.0,0.0,11.0,160.1,4.0,Mastercard,69.0,2384.89,PIN,0.859,1.0,1,22.120.119.16,"-41.4508765, 72.529068"
d0919abc-f1eb-45c2-a458-86ce55698274,120085.0,198.22,POS,01-01-2025 11:34,45124.79,Mobile,London,Shopping,0.0,0.0,6.0,280.69,4.0,Amex,125.0,484.89,Password,0.2788,0.0,1,167.71.78.229,"-40.9056475, 118.453262"
44bccacb-3b2a-44bb-a882-29524861ea5d,616108.0,16.37,Online,02-01-2025 07:58,99201.71,Tablet,Tokyo,Shopping,0.0,0.0,1.0,143.82,4.0,Mastercard,114.0,1108.77,Biometric,0.2622,0.0,1,170.60.5.28,"-67.7850695, 69.403114"
0aa8b1bb-0963-4c49-8b01-bb6d06f3f6e4,802740.0,87.6,Bank Transfer,01-01-2025 16:10,91876.17,ATM,Mumbai,Bills,0.0,0.0,5.0,167.93,3.0,Amex,57.0,3318.55,Password,0.954,0.0,1,111.170.188.179,"78.688472, -88.428507"
ef790f4c-02e0-47dc-951c-cd6435979260,349409.0,41.5,Bank Transfer,01-01-2025 08:23,53582.1,Tablet,Sydney,Electronics,0.0,0.0,2.0,337.4,2.0,Discover,96.0,907.73,PIN,0.9695,1.0,1,147.239.54.12,"8.507828, 128.032269"
ebf8e9a8-cfde-44a6-97d1-c20612b0d81d,951353.0,41.68,Online,01-01-2025 16:37,38368.73,POS,Sydney,Electronics,0.0,0.0,4.0,221.24,3.0,Discover,174.0,3974.38,PIN,0.4926,1.0,0,11.78.111.208,"-35.0476195, 121.166368"
96c758da-7dd0-4d19-bd5e-d28b03fd5dfc,275023.0,24.2,POS,01-01-2025 20:45,65644.78,POS,Sydney,Travel,0.0,0.0,7.0,197.25,1.0,Discover,48.0,2837.81,PIN,0.4537,0.0,0,146.137.228.255,"51.991887, 23.995189"
736fb2d5-2bff-4a28-89de-befa58b4c5da,228779.0,69.11,ATM Withdrawal,01-01-2025 15:25,41476.64,ATM,New York,Electronics,0.0,0.0,7.0,353.26,4.0,Visa,14.0,2520.57,PIN,0.6391,0.0,1,222.26.77.110,"36.1939685, -74.627170"
14fa02c9-7bd2-4d6e-9888-845cea634212,79976.0,36.52,POS,02-01-2025 06:29,42050.04,ATM,New York,Bills,0.0,0.0,10.0,75.82,1.0,Amex,233.0,2174.45,PIN,0.3108,0.0,0,42.229.107.75,"-25.767097, -132.627405"
a3c0e612-ec50-4192-9339-712886250679,260131.0,21.13,Bank Transfer,01-01-2025 07:12,69707.93,ATM,Tokyo,Gaming,0.0,0.0,12.0,468.83,4.0,Discover,225.0,3215.59,PIN,0.1993,0.0,1,48.77.225.27,"-36.408572, -159.143810"
b86f0dfa-8630-4def-9076-a9d7cc66ebce,156991.0,108.43,POS,02-01-2025 04:27,40495.83,Mobile,New York,Gaming,0.0,0.0,13.0,424.21,3.0,Mastercard,147.0,2239.72,PIN,0.8994,0.0,1,179.16.232.97,"75.2594455, 101.275907"
d1e3f976-e78f-4c87-a382-1160fea9bc9b,336972.0,435.88,POS,01-01-2025 14:44,81806.09,Laptop,Sydney,Food,0.0,0.0,13.0,453.0,0.0,Discover,18.0,3963.35,PIN,0.6676,1.0,0,212.121.76.124,"48.473769, 94.692627"
bf8e2b1c-576c-441a-89fe-77c9ae1cea56,903230.0,83.19,Bank Transfer,01-01-2025 03:08,49017.8,POS,Mumbai,Food,0.0,0.0,12.0,488.24,2.0,Visa,23.0,4325.97,Password,0.2167,1.0,0,157.197.210.159,"-2.8150305, 106.217831"
e1d30d32-59a4-4acf-bc9a-c6155b6173d5,305950.0,155.36,Bank Transfer,01-01-2025 09:40,15793.32,Mobile,London,Electronics,0.0,0.0,7.0,162.68,2.0,Discover,184.0,3333.99,Biometric,0.9818,0.0,1,103.226.3.112,"-89.438018, -151.897783"
6d46b04a-ddf9-4c88-9b8d-ee297820b51a,828435.0,64.71,POS,02-01-2025 01:11,13389.53,Mobile,Sydney,Bills,0.0,0.0,9.0,487.41,1.0,Amex,145.0,4971.17,Password,0.5032,1.0,0,2.130.98.22,"-63.9704475, -44.915829"
28adf9ba-2f27-4d1a-b6bb-f1e983cfd045,460880.0,133.53,Bank Transfer,01-01-2025 19:41,36679.44,Mobile,London,Bills,0.0,0.0,3.0,375.1,1.0,Mastercard,128.0,1150.33,Biometric,0.3881,1.0,0,108.158.16.242,"-25.6164975, -165.465022"
40ec1aa5-69b0-4cf8-b3ea-df17b8a43937,732331.0,53.55,ATM Withdrawal,02-01-2025 05:40,42407.26,Laptop,Sydney,Food,0.0,0.0,1.0,438.72,3.0,Visa,136.0,3107.21,PIN,0.9385,1.0,1,182.104.196.144,"1.8954015, 168.907190"
89850e60-6129-46ce-8aa3-247037325adb,693172.0,344.23,Bank Transfer,02-01-2025 07:19,98762.75,Mobile,London,Electronics,0.0,0.0,6.0,257.2,2.0,Mastercard,155.0,1835.91,OTP,0.1323,0.0,0,41.2.190.95,"42.235153, -97.381101"
2a0a492c-31a6-473c-bae0-97060941f394,659415.0,158.69,ATM Withdrawal,02-01-2025 01:08,24569.23,Laptop,Sydney,Food,0.0,0.0,2.0,279.69,2.0,Discover,29.0,1306.54,OTP,0.8845,1.0,1,108.25.13.101,"-87.4406765, 149.573036"
7692d094-45e2-4000-8c2a-e601f94d4c65,132640.0,14.8,ATM Withdrawal,01-01-2025 18:37,49901.85,ATM,London,Electronics,0.0,0.0,9.0,344.68,4.0,Amex,212.0,3452.94,Password,0.3004,0.0,1,157.16.214.67,"10.424096, 69.112165"
96c3651a-961a-4580-a5f3-03b7f796a78d,454334.0,128.19,Bank Transfer,01-01-2025 17:38,969.97,Mobile,New York,Electronics,0.0,0.0,3.0,464.0,3.0,Visa,214.0,632.08,Biometric,0.3457,0.0,0,31.249.188.114,"78.283291, 113.966470"
8dcfdded-dad3-45da-a2e4-90f06bfb5edf,411265.0,29.55,POS,01-01-2025 08:54,2240.1,ATM,New York,Shopping,0.0,0.0,2.0,104.46,0.0,Discover,105.0,4841.55,Password,0.9665,0.0,1,212.20.31.193,"-34.0002425, -9.836272"
fc095d98-0338-4f87-9f42-1e0f6df6d359,550145.0,68.36,POS,01-01-2025 08:45,31358.46,Mobile,Sydney,Gaming,0.0,0.0,5.0,459.05,2.0,Amex,233.0,1764.61,Biometric,0.6771,0.0,0,105.134.81.246,"-50.119444, 163.435978"
c15f7db3-28dd-4e87-bc85-c3dac454a3e5,452469.0,98.19,Bank Transfer,01-01-2025 23:20,76062.34,Tablet,Mumbai,Bills,0.0,0.0,13.0,280.8,3.0,Visa,38.0,4248.06,OTP,0.1932,0.0,0,9.148.189.101,"80.076396, -37.314556"
57b2a585-db07-4812-92e4-8dc2e3ba7ce4,201520.0,170.62,Online,01-01-2025 05:58,24063.39,Mobile,London,Gaming,0.0,0.0,1.0,245.94,1.0,Visa,25.0,1635.03,OTP,0.7457,1.0,0,130.53.37.27,"-84.4817345, 158.557913"
8cd36748-b612-477e-be9b-b267027db9f9,322910.0,28.5,ATM Withdrawal,01-01-2025 06:35,35763.43,Tablet,Mumbai,Shopping,0.0,0.0,6.0,226.09,4.0,Visa,135.0,3.9,OTP,0.7693,0.0,1,87.170.190.113,"-87.332521, -164.700476"
9b927794-aded-4d9f-84f5-392b277598b2,99520.0,80.75,POS,01-01-2025 11:44,47070.57,Laptop,Sydney,Food,0.0,0.0,3.0,364.43,4.0,Visa,43.0,4646.94,OTP,0.8928,1.0,1,191.68.246.214,"63.5395595, 122.153489"
b0ed27e9-260f-454e-af16-eb2560e044fa,854690.0,33.98,ATM Withdrawal,01-01-2025 03:49,8392.77,Mobile,Sydney,Food,0.0,0.0,1.0,86.21,3.0,Visa,224.0,847.86,Biometric,0.8588,1.0,1,56.129.28.57,"82.327870, 29.807448"
44ef5c02-00c7-4192-8129-e52234627b32,416317.0,139.89,Online,01-01-2025 18:58,30564.18,POS,London,Bills,0.0,0.0,13.0,142.16,1.0,Visa,25.0,2217.08,OTP,0.8766,1.0,1,17.115.65.63,"76.291598, -163.131817"
88ba3d12-15ac-4070-a3fa-9e0f34e0783b,256499.0,49.02,Bank Transfer,01-01-2025 22:25,72655.05,Tablet,Mumbai,Food,0.0,1.0,8.0,53.2,4.0,Mastercard,230.0,880.91,PIN,0.5052,1.0,1,86.237.178.91,"-20.6773985, -79.130685"
18880a37-445e-4fcf-9403-e0391c0ca5a3,138212.0,4.83,ATM Withdrawal,01-01-2025 20:18,43583.19,POS,New York,Food,0.0,0.0,11.0,110.08,0.0,Amex,26.0,3035.33,PIN,0.4407,0.0,0,211.206.56.195,"-3.7045435, 2.745995"
79463101-cf69-45e4-b3c2-5f71e98ebaa9,399971.0,75.38,Bank Transfer,02-01-2025 02:52,81388.49,Tablet,Mumbai,Electronics,0.0,0.0,4.0,125.42,4.0,Mastercard,40.0,762.44,Biometric,0.1845,0.0,1,193.191.141.157,"59.395901, -38.827697"
5b61c36e-ede9-43fd-8a77-e27ebe3e0874,190601.0,5.18,Bank Transfer,02-01-2025 01:48,22061.98,POS,London,Food,0.0,1.0,2.0,362.32,2.0,Visa,153.0,936.75,PIN,0.54,0.0,0,98.152.134.115,"-83.566569, -175.345055"
7595b8cc-719a-4f52-8f20-5ef85d1b609a,626434.0,95.25,Online,01-01-2025 08:36,25524.23,POS,Sydney,Gaming,0.0,0.0,4.0,232.98,3.0,Visa,4.0,4444.1,Password,0.0303,0.0,0,196.43.201.59,"-65.6854025, 157.666117"
